source,normalized_LTL_formula,batch_id,count
VLTL-Bench_Prev,!prop & !prop,6,1
VLTL-Bench_Prev,!prop & Fprop,0,2
VLTL-Bench_Prev,!prop & Fprop,1,3
VLTL-Bench_Prev,!prop & Fprop,2,3
VLTL-Bench_Prev,!prop & Fprop,3,3
VLTL-Bench_Prev,!prop & Fprop,4,3
VLTL-Bench_Prev,!prop & Fprop,5,3
VLTL-Bench_Prev,!prop & Fprop,6,3
VLTL-Bench_Prev,!prop & Fprop,7,2
VLTL-Bench_Prev,!prop & Fprop,8,2
VLTL-Bench_Prev,!prop & G!prop,7,1
VLTL-Bench_Prev,!prop & GFprop,0,1
VLTL-Bench_Prev,!prop & GFprop,1,1
VLTL-Bench_Prev,!prop & Gprop,3,1
VLTL-Bench_Prev,!prop & Gprop,5,1
VLTL-Bench_Prev,!prop & Gprop,6,1
VLTL-Bench_Prev,!prop & prop,0,1
VLTL-Bench_Prev,!prop & prop,4,1
VLTL-Bench_Prev,!prop & prop,5,1
VLTL-Bench_Prev,!prop & prop,6,1
VLTL-Bench_Prev,!prop & prop,7,1
VLTL-Bench_Prev,!prop -> Fprop,5,1
VLTL-Bench_Prev,!prop -> Fprop,6,1
VLTL-Bench_Prev,!prop -> Fprop,7,1
VLTL-Bench_Prev,!prop -> prop,6,1
VLTL-Bench_Prev,!prop -> prop,7,1
VLTL-Bench_Prev,!prop U (prop & F(prop & F(prop & prop))),0,1
VLTL-Bench_Prev,!prop U (prop & F(prop & F(prop & prop))),2,1
VLTL-Bench_Prev,!prop U (prop & F(prop & F(prop & prop))),4,1
VLTL-Bench_Prev,!prop U (prop & F(prop & F(prop & prop))),5,1
VLTL-Bench_Prev,!prop U (prop & F(prop & F(prop & prop))),6,1
VLTL-Bench_Prev,!prop U (prop & F(prop & F(prop & prop))),7,1
VLTL-Bench_Prev,!prop U (prop & F(prop & F(prop & prop))),8,1
VLTL-Bench_Prev,!prop U (prop & prop),0,1
VLTL-Bench_Prev,!prop U (prop & prop),2,1
VLTL-Bench_Prev,!prop U (prop & prop),7,1
VLTL-Bench_Prev,!prop U (prop & prop),8,1
VLTL-Bench_Prev,!prop U Fprop,0,1
VLTL-Bench_Prev,!prop U Fprop,3,1
VLTL-Bench_Prev,!prop U Fprop,4,1
VLTL-Bench_Prev,!prop U Fprop,5,1
VLTL-Bench_Prev,!prop U Fprop,6,1
VLTL-Bench_Prev,!prop U Fprop,7,1
VLTL-Bench_Prev,!prop U Fprop,8,1
VLTL-Bench_Prev,!prop U prop,0,3
VLTL-Bench_Prev,!prop U prop,1,3
VLTL-Bench_Prev,!prop U prop,2,4
VLTL-Bench_Prev,!prop U prop,3,3
VLTL-Bench_Prev,!prop U prop,4,3
VLTL-Bench_Prev,!prop U prop,5,4
VLTL-Bench_Prev,!prop U prop,6,3
VLTL-Bench_Prev,!prop U prop,7,3
VLTL-Bench_Prev,!prop U prop,8,4
VLTL-Bench_Prev,!prop | Fprop,0,4
VLTL-Bench_Prev,!prop | Fprop,1,3
VLTL-Bench_Prev,!prop | Fprop,2,4
VLTL-Bench_Prev,!prop | Fprop,3,3
VLTL-Bench_Prev,!prop | Fprop,4,4
VLTL-Bench_Prev,!prop | Fprop,5,3
VLTL-Bench_Prev,!prop | Fprop,6,3
VLTL-Bench_Prev,!prop | Fprop,7,3
VLTL-Bench_Prev,!prop | Fprop,8,4
VLTL-Bench_Prev,!prop | G!prop,6,1
VLTL-Bench_Prev,!prop | G!prop,7,1
VLTL-Bench_Prev,!prop | GFprop,0,1
VLTL-Bench_Prev,!prop | GFprop,1,1
VLTL-Bench_Prev,!prop | Gprop,5,1
VLTL-Bench_Prev,!prop | Gprop,6,1
VLTL-Bench_Prev,!prop | Gprop,7,1
VLTL-Bench_Prev,!prop | prop,0,1
VLTL-Bench_Prev,!prop | prop,1,1
VLTL-Bench_Prev,!prop | prop,2,1
VLTL-Bench_Prev,!prop | prop,4,1
VLTL-Bench_Prev,!prop | prop,5,1
VLTL-Bench_Prev,!prop | prop,6,1
VLTL-Bench_Prev,(!prop U prop) & F(prop & F(prop & F(prop & prop))),0,2
VLTL-Bench_Prev,(!prop U prop) & F(prop & F(prop & F(prop & prop))),1,1
VLTL-Bench_Prev,(!prop U prop) & F(prop & F(prop & F(prop & prop))),2,2
VLTL-Bench_Prev,(!prop U prop) & F(prop & F(prop & F(prop & prop))),3,2
VLTL-Bench_Prev,(!prop U prop) & F(prop & F(prop & F(prop & prop))),4,2
VLTL-Bench_Prev,(!prop U prop) & F(prop & F(prop & F(prop & prop))),5,2
VLTL-Bench_Prev,(!prop U prop) & F(prop & F(prop & F(prop & prop))),6,2
VLTL-Bench_Prev,(!prop U prop) & F(prop & F(prop & F(prop & prop))),7,2
VLTL-Bench_Prev,(!prop U prop) & F(prop & F(prop & F(prop & prop))),8,2
VLTL-Bench_Prev,(!prop U prop) & F(prop & Gprop),1,1
VLTL-Bench_Prev,(!prop U prop) & F(prop & Gprop),7,1
VLTL-Bench_Prev,(!prop U prop) & F(prop & prop),0,3
VLTL-Bench_Prev,(!prop U prop) & F(prop & prop),1,3
VLTL-Bench_Prev,(!prop U prop) & F(prop & prop),2,2
VLTL-Bench_Prev,(!prop U prop) & F(prop & prop),3,2
VLTL-Bench_Prev,(!prop U prop) & F(prop & prop),4,2
VLTL-Bench_Prev,(!prop U prop) & F(prop & prop),5,2
VLTL-Bench_Prev,(!prop U prop) & F(prop & prop),6,2
VLTL-Bench_Prev,(!prop U prop) & F(prop & prop),7,2
VLTL-Bench_Prev,(!prop U prop) & F(prop & prop),8,2
VLTL-Bench_Prev,(!prop U prop) & FGprop,4,1
VLTL-Bench_Prev,(!prop U prop) & FGprop,5,1
VLTL-Bench_Prev,(!prop U prop) & FGprop,6,1
VLTL-Bench_Prev,(!prop U prop) & FGprop,7,1
VLTL-Bench_Prev,(!prop U prop) & FGprop,8,1
VLTL-Bench_Prev,(!prop U prop) & Fprop,6,1
VLTL-Bench_Prev,(!prop U prop) & Fprop,7,1
VLTL-Bench_Prev,(prop U prop) & F(prop & F(prop & F(prop & prop))),0,1
VLTL-Bench_Prev,(prop U prop) & F(prop & F(prop & F(prop & prop))),1,1
VLTL-Bench_Prev,(prop U prop) & F(prop & F(prop & F(prop & prop))),2,1
VLTL-Bench_Prev,(prop U prop) & F(prop & F(prop & F(prop & prop))),3,1
VLTL-Bench_Prev,(prop U prop) & F(prop & F(prop & F(prop & prop))),5,1
VLTL-Bench_Prev,(prop U prop) & F(prop & F(prop & F(prop & prop))),6,1
VLTL-Bench_Prev,(prop U prop) & F(prop & F(prop & F(prop & prop))),7,1
VLTL-Bench_Prev,(prop U prop) & F(prop & F(prop & F(prop & prop))),8,1
VLTL-Bench_Prev,1,0,1
VLTL-Bench_Prev,1,1,1
VLTL-Bench_Prev,1,2,1
VLTL-Bench_Prev,1,3,1
VLTL-Bench_Prev,1,4,2
VLTL-Bench_Prev,1,5,1
VLTL-Bench_Prev,1,6,1
VLTL-Bench_Prev,1,7,1
VLTL-Bench_Prev,1,8,1
VLTL-Bench_Prev,F((prop | prop) & Fprop),0,8
VLTL-Bench_Prev,F((prop | prop) & Fprop),1,8
VLTL-Bench_Prev,F((prop | prop) & Fprop),2,8
VLTL-Bench_Prev,F((prop | prop) & Fprop),3,8
VLTL-Bench_Prev,F((prop | prop) & Fprop),4,8
VLTL-Bench_Prev,F((prop | prop) & Fprop),5,8
VLTL-Bench_Prev,F((prop | prop) & Fprop),6,8
VLTL-Bench_Prev,F((prop | prop) & Fprop),7,8
VLTL-Bench_Prev,F((prop | prop) & Fprop),8,8
VLTL-Bench_Prev,"F(prop & F(""prop "" & prop & Gprop))",1,1
VLTL-Bench_Prev,"F(prop & F(""prop "" & prop & Gprop))",2,1
VLTL-Bench_Prev,"F(prop & F(""prop "" & prop & Gprop))",4,1
VLTL-Bench_Prev,"F(prop & F(""prop "" & prop & Gprop))",5,1
VLTL-Bench_Prev,"F(prop & F(""prop "" & prop & Gprop))",6,1
VLTL-Bench_Prev,F(prop & F(prop & F(prop & Gprop))),0,1
VLTL-Bench_Prev,F(prop & F(prop & F(prop & Gprop))),1,1
VLTL-Bench_Prev,F(prop & F(prop & F(prop & Gprop))),2,1
VLTL-Bench_Prev,F(prop & F(prop & F(prop & Gprop))),3,1
VLTL-Bench_Prev,F(prop & F(prop & F(prop & Gprop))),4,1
VLTL-Bench_Prev,F(prop & F(prop & F(prop & Gprop))),5,1
VLTL-Bench_Prev,F(prop & F(prop & F(prop & Gprop))),6,1
VLTL-Bench_Prev,F(prop & F(prop & F(prop & Gprop))),7,1
VLTL-Bench_Prev,F(prop & F(prop & F(prop & Gprop))),8,2
VLTL-Bench_Prev,F(prop & F(prop & F(prop & prop & prop))),1,1
VLTL-Bench_Prev,F(prop & F(prop & F(prop & prop & prop))),2,1
VLTL-Bench_Prev,F(prop & F(prop & F(prop & prop))),0,8
VLTL-Bench_Prev,F(prop & F(prop & F(prop & prop))),1,8
VLTL-Bench_Prev,F(prop & F(prop & F(prop & prop))),2,8
VLTL-Bench_Prev,F(prop & F(prop & F(prop & prop))),3,8
VLTL-Bench_Prev,F(prop & F(prop & F(prop & prop))),4,8
VLTL-Bench_Prev,F(prop & F(prop & F(prop & prop))),5,8
VLTL-Bench_Prev,F(prop & F(prop & F(prop & prop))),6,8
VLTL-Bench_Prev,F(prop & F(prop & F(prop & prop))),7,8
VLTL-Bench_Prev,F(prop & F(prop & F(prop & prop))),8,8
VLTL-Bench_Prev,F(prop & F(prop & F(prop & prop))) & (!prop U prop),0,1
VLTL-Bench_Prev,F(prop & F(prop & F(prop & prop))) & (!prop U prop),2,1
VLTL-Bench_Prev,F(prop & F(prop & F(prop & prop))) & (!prop U prop),7,1
VLTL-Bench_Prev,F(prop & F(prop & F(prop & prop))) & (!prop U prop),8,1
VLTL-Bench_Prev,F(prop & F(prop & F(prop & prop))) & F(prop & Gprop),3,1
VLTL-Bench_Prev,F(prop & F(prop & F(prop & prop))) & F(prop & Gprop),4,1
VLTL-Bench_Prev,F(prop & F(prop & F(prop & prop))) & F(prop & Gprop),5,1
VLTL-Bench_Prev,F(prop & F(prop & F(prop & prop))) & F(prop & Gprop),6,1
VLTL-Bench_Prev,F(prop & F(prop & F(prop & prop))) & G!prop,0,2
VLTL-Bench_Prev,F(prop & F(prop & F(prop & prop))) & G!prop,1,1
VLTL-Bench_Prev,F(prop & F(prop & F(prop & prop))) & G!prop,2,1
VLTL-Bench_Prev,F(prop & F(prop & F(prop & prop))) & G!prop,3,1
VLTL-Bench_Prev,F(prop & F(prop & F(prop & prop))) & G!prop,4,1
VLTL-Bench_Prev,F(prop & F(prop & F(prop & prop))) & G!prop,5,1
VLTL-Bench_Prev,F(prop & F(prop & F(prop & prop))) & G!prop,6,1
VLTL-Bench_Prev,F(prop & F(prop & F(prop & prop))) & G!prop,7,1
VLTL-Bench_Prev,F(prop & F(prop & F(prop & prop))) & G!prop,8,1
VLTL-Bench_Prev,F(prop & F(prop & Gprop)),1,1
VLTL-Bench_Prev,F(prop & F(prop & Gprop)),3,1
VLTL-Bench_Prev,F(prop & F(prop & Gprop)),4,1
VLTL-Bench_Prev,F(prop & F(prop & Gprop)),5,1
VLTL-Bench_Prev,F(prop & F(prop & Gprop)),6,1
VLTL-Bench_Prev,F(prop & F(prop & Gprop)),7,1
VLTL-Bench_Prev,F(prop & F(prop & Gprop)),8,1
VLTL-Bench_Prev,F(prop & F(prop & prop)),0,1
VLTL-Bench_Prev,F(prop & F(prop & prop)),1,1
VLTL-Bench_Prev,F(prop & F(prop & prop)),2,1
VLTL-Bench_Prev,F(prop & F(prop & prop)),3,1
VLTL-Bench_Prev,F(prop & F(prop & prop)),4,1
VLTL-Bench_Prev,F(prop & F(prop & prop)),5,1
VLTL-Bench_Prev,F(prop & F(prop & prop)),6,1
VLTL-Bench_Prev,F(prop & F(prop & prop)),7,1
VLTL-Bench_Prev,F(prop & F(prop & prop)),8,2
VLTL-Bench_Prev,F(prop & Fprop),0,8
VLTL-Bench_Prev,F(prop & Fprop),1,8
VLTL-Bench_Prev,F(prop & Fprop),2,8
VLTL-Bench_Prev,F(prop & Fprop),3,8
VLTL-Bench_Prev,F(prop & Fprop),4,8
VLTL-Bench_Prev,F(prop & Fprop),5,8
VLTL-Bench_Prev,F(prop & Fprop),6,8
VLTL-Bench_Prev,F(prop & Fprop),7,8
VLTL-Bench_Prev,F(prop & Fprop),8,8
VLTL-Bench_Prev,F(prop & prop & F(prop & Gprop)),0,2
VLTL-Bench_Prev,F(prop & prop & F(prop & Gprop)),1,2
VLTL-Bench_Prev,F(prop & prop & F(prop & Gprop)),2,2
VLTL-Bench_Prev,F(prop & prop & F(prop & Gprop)),3,2
VLTL-Bench_Prev,F(prop & prop & F(prop & Gprop)),4,2
VLTL-Bench_Prev,F(prop & prop & F(prop & Gprop)),5,2
VLTL-Bench_Prev,F(prop & prop & F(prop & Gprop)),6,2
VLTL-Bench_Prev,F(prop & prop & F(prop & Gprop)),7,2
VLTL-Bench_Prev,F(prop & prop & F(prop & Gprop)),8,2
VLTL-Bench_Prev,F(prop & prop & Gprop),0,2
VLTL-Bench_Prev,F(prop & prop & Gprop),1,2
VLTL-Bench_Prev,F(prop & prop & Gprop),2,2
VLTL-Bench_Prev,F(prop & prop & Gprop),3,2
VLTL-Bench_Prev,F(prop & prop & Gprop),4,1
VLTL-Bench_Prev,F(prop & prop & Gprop),5,1
VLTL-Bench_Prev,F(prop & prop & Gprop),6,1
VLTL-Bench_Prev,F(prop & prop & Gprop),7,1
VLTL-Bench_Prev,F(prop & prop & Gprop),8,1
VLTL-Bench_Prev,F(prop & prop),0,2
VLTL-Bench_Prev,F(prop & prop),1,2
VLTL-Bench_Prev,F(prop & prop),2,2
VLTL-Bench_Prev,F(prop & prop),3,2
VLTL-Bench_Prev,F(prop & prop),4,3
VLTL-Bench_Prev,F(prop & prop),5,3
VLTL-Bench_Prev,F(prop & prop),6,3
VLTL-Bench_Prev,F(prop & prop),7,2
VLTL-Bench_Prev,F(prop & prop),8,2
VLTL-Bench_Prev,F(prop & prop) & (!prop U prop),3,1
VLTL-Bench_Prev,F(prop & prop) & (!prop U prop),4,1
VLTL-Bench_Prev,F(prop & prop) & (!prop U prop),5,1
VLTL-Bench_Prev,F(prop & prop) & (!prop U prop),6,1
VLTL-Bench_Prev,F(prop & prop) & (!prop U prop),7,1
VLTL-Bench_Prev,F(prop & prop) & (!prop U prop),8,1
VLTL-Bench_Prev,F(prop & prop) & G!prop,0,2
VLTL-Bench_Prev,F(prop & prop) & G!prop,1,1
VLTL-Bench_Prev,F(prop & prop) & G!prop,2,1
VLTL-Bench_Prev,F(prop & prop) & G!prop,3,1
VLTL-Bench_Prev,F(prop & prop) & G!prop,4,1
VLTL-Bench_Prev,F(prop & prop) & G!prop,5,1
VLTL-Bench_Prev,F(prop & prop) & G!prop,6,1
VLTL-Bench_Prev,F(prop & prop) & G!prop,7,1
VLTL-Bench_Prev,F(prop & prop) & G!prop,8,2
VLTL-Bench_Prev,F(prop & prop) & Gprop,4,1
VLTL-Bench_Prev,F(prop & prop) & Gprop,6,1
VLTL-Bench_Prev,FGprop,0,4
VLTL-Bench_Prev,FGprop,1,4
VLTL-Bench_Prev,FGprop,2,4
VLTL-Bench_Prev,FGprop,3,4
VLTL-Bench_Prev,FGprop,4,3
VLTL-Bench_Prev,FGprop,5,4
VLTL-Bench_Prev,FGprop,6,4
VLTL-Bench_Prev,FGprop,7,4
VLTL-Bench_Prev,FGprop,8,4
VLTL-Bench_Prev,FGprop & (!prop U prop),2,1
VLTL-Bench_Prev,FGprop & (!prop U prop),3,1
VLTL-Bench_Prev,FGprop & (!prop U prop),4,1
VLTL-Bench_Prev,FGprop & (!prop U prop),5,1
VLTL-Bench_Prev,FGprop & (!prop U prop),6,1
VLTL-Bench_Prev,FGprop & (!prop U prop),7,1
VLTL-Bench_Prev,FGprop & (!prop U prop),8,1
VLTL-Bench_Prev,Fprop,0,8
VLTL-Bench_Prev,Fprop,1,8
VLTL-Bench_Prev,Fprop,2,8
VLTL-Bench_Prev,Fprop,3,8
VLTL-Bench_Prev,Fprop,4,8
VLTL-Bench_Prev,Fprop,5,8
VLTL-Bench_Prev,Fprop,6,8
VLTL-Bench_Prev,Fprop,7,8
VLTL-Bench_Prev,Fprop,8,8
VLTL-Bench_Prev,Fprop & !Fprop,3,1
VLTL-Bench_Prev,Fprop & !Fprop,4,1
VLTL-Bench_Prev,Fprop & !Fprop,5,1
VLTL-Bench_Prev,Fprop & !Fprop,6,1
VLTL-Bench_Prev,Fprop & !Fprop,7,1
VLTL-Bench_Prev,Fprop & Fprop,0,8
VLTL-Bench_Prev,Fprop & Fprop,1,8
VLTL-Bench_Prev,Fprop & Fprop,2,8
VLTL-Bench_Prev,Fprop & Fprop,3,8
VLTL-Bench_Prev,Fprop & Fprop,4,8
VLTL-Bench_Prev,Fprop & Fprop,5,8
VLTL-Bench_Prev,Fprop & Fprop,6,8
VLTL-Bench_Prev,Fprop & Fprop,7,8
VLTL-Bench_Prev,Fprop & Fprop,8,8
VLTL-Bench_Prev,Fprop & G!prop,0,8
VLTL-Bench_Prev,Fprop & G!prop,1,8
VLTL-Bench_Prev,Fprop & G!prop,2,8
VLTL-Bench_Prev,Fprop & G!prop,3,8
VLTL-Bench_Prev,Fprop & G!prop,4,8
VLTL-Bench_Prev,Fprop & G!prop,5,8
VLTL-Bench_Prev,Fprop & G!prop,6,8
VLTL-Bench_Prev,Fprop & G!prop,7,8
VLTL-Bench_Prev,Fprop & G!prop,8,8
VLTL-Bench_Prev,Fprop & GFprop,0,2
VLTL-Bench_Prev,Fprop & GFprop,1,2
VLTL-Bench_Prev,Fprop & GFprop,2,2
VLTL-Bench_Prev,Fprop & GFprop,3,3
VLTL-Bench_Prev,Fprop & GFprop,4,2
VLTL-Bench_Prev,Fprop & GFprop,5,3
VLTL-Bench_Prev,Fprop & GFprop,6,3
VLTL-Bench_Prev,Fprop & GFprop,7,2
VLTL-Bench_Prev,Fprop & GFprop,8,2
VLTL-Bench_Prev,Fprop & Gprop,0,3
VLTL-Bench_Prev,Fprop & Gprop,1,3
VLTL-Bench_Prev,Fprop & Gprop,2,3
VLTL-Bench_Prev,Fprop & Gprop,3,3
VLTL-Bench_Prev,Fprop & Gprop,4,3
VLTL-Bench_Prev,Fprop & Gprop,5,3
VLTL-Bench_Prev,Fprop & Gprop,6,3
VLTL-Bench_Prev,Fprop & Gprop,7,3
VLTL-Bench_Prev,Fprop & Gprop,8,4
VLTL-Bench_Prev,Fprop -> !Fprop,5,1
VLTL-Bench_Prev,Fprop -> !prop,1,1
VLTL-Bench_Prev,Fprop -> !prop,2,1
VLTL-Bench_Prev,Fprop -> !prop,3,1
VLTL-Bench_Prev,Fprop -> !prop,4,1
VLTL-Bench_Prev,Fprop -> Fprop,0,8
VLTL-Bench_Prev,Fprop -> Fprop,1,8
VLTL-Bench_Prev,Fprop -> Fprop,2,8
VLTL-Bench_Prev,Fprop -> Fprop,3,8
VLTL-Bench_Prev,Fprop -> Fprop,4,8
VLTL-Bench_Prev,Fprop -> Fprop,5,8
VLTL-Bench_Prev,Fprop -> Fprop,6,8
VLTL-Bench_Prev,Fprop -> Fprop,7,8
VLTL-Bench_Prev,Fprop -> Fprop,8,8
VLTL-Bench_Prev,Fprop -> G!prop,0,2
VLTL-Bench_Prev,Fprop -> G!prop,1,2
VLTL-Bench_Prev,Fprop -> G!prop,2,1
VLTL-Bench_Prev,Fprop -> G!prop,3,1
VLTL-Bench_Prev,Fprop -> G!prop,4,1
VLTL-Bench_Prev,Fprop -> G!prop,5,2
VLTL-Bench_Prev,Fprop -> G!prop,6,1
VLTL-Bench_Prev,Fprop -> G!prop,7,1
VLTL-Bench_Prev,Fprop -> G!prop,8,1
VLTL-Bench_Prev,Fprop -> GFprop,0,1
VLTL-Bench_Prev,Fprop -> GFprop,1,1
VLTL-Bench_Prev,Fprop -> GFprop,2,1
VLTL-Bench_Prev,Fprop -> GFprop,4,1
VLTL-Bench_Prev,Fprop -> GFprop,8,1
VLTL-Bench_Prev,Fprop -> Gprop,3,1
VLTL-Bench_Prev,Fprop -> Gprop,4,1
VLTL-Bench_Prev,Fprop -> Gprop,5,1
VLTL-Bench_Prev,Fprop -> Gprop,6,1
VLTL-Bench_Prev,Fprop -> Gprop,7,1
VLTL-Bench_Prev,Fprop -> prop,0,8
VLTL-Bench_Prev,Fprop -> prop,1,8
VLTL-Bench_Prev,Fprop -> prop,2,8
VLTL-Bench_Prev,Fprop -> prop,3,8
VLTL-Bench_Prev,Fprop -> prop,4,8
VLTL-Bench_Prev,Fprop -> prop,5,8
VLTL-Bench_Prev,Fprop -> prop,6,8
VLTL-Bench_Prev,Fprop -> prop,7,8
VLTL-Bench_Prev,Fprop -> prop,8,8
VLTL-Bench_Prev,Fprop U !Fprop,4,1
VLTL-Bench_Prev,Fprop U !Fprop,8,1
VLTL-Bench_Prev,Fprop U !prop,0,1
VLTL-Bench_Prev,Fprop U Fprop,0,8
VLTL-Bench_Prev,Fprop U Fprop,1,8
VLTL-Bench_Prev,Fprop U Fprop,2,8
VLTL-Bench_Prev,Fprop U Fprop,3,8
VLTL-Bench_Prev,Fprop U Fprop,4,8
VLTL-Bench_Prev,Fprop U Fprop,5,8
VLTL-Bench_Prev,Fprop U Fprop,6,8
VLTL-Bench_Prev,Fprop U Fprop,7,8
VLTL-Bench_Prev,Fprop U Fprop,8,8
VLTL-Bench_Prev,Fprop U G!prop,0,2
VLTL-Bench_Prev,Fprop U G!prop,1,2
VLTL-Bench_Prev,Fprop U G!prop,2,2
VLTL-Bench_Prev,Fprop U G!prop,3,1
VLTL-Bench_Prev,Fprop U G!prop,4,2
VLTL-Bench_Prev,Fprop U G!prop,5,1
VLTL-Bench_Prev,Fprop U G!prop,6,1
VLTL-Bench_Prev,Fprop U G!prop,7,1
VLTL-Bench_Prev,Fprop U G!prop,8,1
VLTL-Bench_Prev,Fprop U GFprop,4,1
VLTL-Bench_Prev,Fprop U GFprop,5,1
VLTL-Bench_Prev,Fprop U GFprop,6,1
VLTL-Bench_Prev,Fprop U GFprop,7,1
VLTL-Bench_Prev,Fprop U GFprop,8,1
VLTL-Bench_Prev,Fprop U Gprop,0,1
VLTL-Bench_Prev,Fprop U Gprop,3,1
VLTL-Bench_Prev,Fprop U Gprop,4,1
VLTL-Bench_Prev,Fprop U Gprop,5,1
VLTL-Bench_Prev,Fprop U Gprop,8,1
VLTL-Bench_Prev,Fprop U prop,0,8
VLTL-Bench_Prev,Fprop U prop,1,8
VLTL-Bench_Prev,Fprop U prop,2,8
VLTL-Bench_Prev,Fprop U prop,3,8
VLTL-Bench_Prev,Fprop U prop,4,8
VLTL-Bench_Prev,Fprop U prop,5,8
VLTL-Bench_Prev,Fprop U prop,6,8
VLTL-Bench_Prev,Fprop U prop,7,8
VLTL-Bench_Prev,Fprop U prop,8,8
VLTL-Bench_Prev,Fprop | !Fprop,0,1
VLTL-Bench_Prev,Fprop | !Fprop,1,1
VLTL-Bench_Prev,Fprop | !Fprop,2,1
VLTL-Bench_Prev,Fprop | !Fprop,8,1
VLTL-Bench_Prev,Fprop | Fprop,0,8
VLTL-Bench_Prev,Fprop | Fprop,1,8
VLTL-Bench_Prev,Fprop | Fprop,2,8
VLTL-Bench_Prev,Fprop | Fprop,3,8
VLTL-Bench_Prev,Fprop | Fprop,4,8
VLTL-Bench_Prev,Fprop | Fprop,5,8
VLTL-Bench_Prev,Fprop | Fprop,6,8
VLTL-Bench_Prev,Fprop | Fprop,7,8
VLTL-Bench_Prev,Fprop | Fprop,8,8
VLTL-Bench_Prev,Fprop | G!prop,0,8
VLTL-Bench_Prev,Fprop | G!prop,1,8
VLTL-Bench_Prev,Fprop | G!prop,2,8
VLTL-Bench_Prev,Fprop | G!prop,3,8
VLTL-Bench_Prev,Fprop | G!prop,4,8
VLTL-Bench_Prev,Fprop | G!prop,5,8
VLTL-Bench_Prev,Fprop | G!prop,6,8
VLTL-Bench_Prev,Fprop | G!prop,7,8
VLTL-Bench_Prev,Fprop | G!prop,8,8
VLTL-Bench_Prev,Fprop | GFprop,0,4
VLTL-Bench_Prev,Fprop | GFprop,1,4
VLTL-Bench_Prev,Fprop | GFprop,2,4
VLTL-Bench_Prev,Fprop | GFprop,3,4
VLTL-Bench_Prev,Fprop | GFprop,4,4
VLTL-Bench_Prev,Fprop | GFprop,5,5
VLTL-Bench_Prev,Fprop | GFprop,6,5
VLTL-Bench_Prev,Fprop | GFprop,7,5
VLTL-Bench_Prev,Fprop | GFprop,8,4
VLTL-Bench_Prev,Fprop | Gprop,0,3
VLTL-Bench_Prev,Fprop | Gprop,1,3
VLTL-Bench_Prev,Fprop | Gprop,2,3
VLTL-Bench_Prev,Fprop | Gprop,3,3
VLTL-Bench_Prev,Fprop | Gprop,4,3
VLTL-Bench_Prev,Fprop | Gprop,5,4
VLTL-Bench_Prev,Fprop | Gprop,6,4
VLTL-Bench_Prev,Fprop | Gprop,7,4
VLTL-Bench_Prev,Fprop | Gprop,8,3
VLTL-Bench_Prev,G!(prop & prop),1,1
VLTL-Bench_Prev,G!(prop & prop),3,1
VLTL-Bench_Prev,G!(prop & prop),5,1
VLTL-Bench_Prev,G!(prop & prop),6,1
VLTL-Bench_Prev,G!(prop & prop),7,1
VLTL-Bench_Prev,G!(prop & prop),8,1
VLTL-Bench_Prev,G!(prop | prop),0,1
VLTL-Bench_Prev,G!(prop | prop),2,1
VLTL-Bench_Prev,G!(prop | prop),3,1
VLTL-Bench_Prev,G!(prop | prop),4,1
VLTL-Bench_Prev,G!(prop | prop),5,1
VLTL-Bench_Prev,G!(prop | prop),6,1
VLTL-Bench_Prev,G!(prop | prop),7,1
VLTL-Bench_Prev,G!(prop | prop),8,1
VLTL-Bench_Prev,G!prop,0,6
VLTL-Bench_Prev,G!prop,1,6
VLTL-Bench_Prev,G!prop,2,6
VLTL-Bench_Prev,G!prop,3,6
VLTL-Bench_Prev,G!prop,4,6
VLTL-Bench_Prev,G!prop,5,6
VLTL-Bench_Prev,G!prop,6,6
VLTL-Bench_Prev,G!prop,7,6
VLTL-Bench_Prev,G!prop,8,6
VLTL-Bench_Prev,G!prop & F(prop & F(prop & F(prop & prop))),0,1
VLTL-Bench_Prev,G!prop & F(prop & F(prop & F(prop & prop))),1,1
VLTL-Bench_Prev,G!prop & F(prop & F(prop & F(prop & prop))),2,1
VLTL-Bench_Prev,G!prop & F(prop & F(prop & F(prop & prop))),4,1
VLTL-Bench_Prev,G!prop & F(prop & F(prop & F(prop & prop))),5,1
VLTL-Bench_Prev,G!prop & F(prop & F(prop & F(prop & prop))),6,1
VLTL-Bench_Prev,G!prop & F(prop & F(prop & F(prop & prop))),7,1
VLTL-Bench_Prev,G!prop & F(prop & prop & F(prop & prop)),4,1
VLTL-Bench_Prev,G!prop & F(prop & prop & F(prop & prop)),5,1
VLTL-Bench_Prev,G!prop & F(prop & prop & F(prop & prop)),8,1
VLTL-Bench_Prev,G!prop & F(prop & prop),0,2
VLTL-Bench_Prev,G!prop & F(prop & prop),1,2
VLTL-Bench_Prev,G!prop & F(prop & prop),2,2
VLTL-Bench_Prev,G!prop & F(prop & prop),3,2
VLTL-Bench_Prev,G!prop & F(prop & prop),4,2
VLTL-Bench_Prev,G!prop & F(prop & prop),5,2
VLTL-Bench_Prev,G!prop & F(prop & prop),6,2
VLTL-Bench_Prev,G!prop & F(prop & prop),7,2
VLTL-Bench_Prev,G!prop & F(prop & prop),8,2
VLTL-Bench_Prev,G!prop & Fprop,0,7
VLTL-Bench_Prev,G!prop & Fprop,1,8
VLTL-Bench_Prev,G!prop & Fprop,2,8
